worker_id,worker_name,platform,city,delivery_type,age_group,experience_months,weekly_avg_earnings,subscription_status,risk_score,disruption_type,disruption_date,disruption_intensity,income_loss_percentage,claim_amount,claim_status,claim_approved_amount,days_worked_weekly,avg_delivery_distance_km,vehicle_type,zone_id,weather_condition,pollution_index,gps_accuracy_percent,claim_fraud_indicator,approval_date,payout_date,customer_rating,total_claims,premium_weekly,zone_safety_score
W1537,Sanjay Nair,Zomato,Chennai,Food Delivery,25-35,17,11497,inactive,51,Street Closure,2026-04-14,Low,12,1379.64,approved,1379.64,4,2.2,Two-wheeler,Z001,Very Hot,Low,99.7,true,2026-04-15,2026-04-16,4.8,4,109,73
W1538,Anita Kumar,Zomato,Delhi,Food Delivery,25-35,44,5167,suspended,38,Severe Pollution,2026-03-30,High,38,1963.46,approved,1963.46,7,3.6,Three-wheeler,Z017,Very Hot,Low,99.0,false,2026-03-31,2026-04-01,4.6,3,112,80
W1539,Divya Sharma,Zomato,Delhi,Food Delivery,20-25,25,11605,active,50,Curfew Alert,2026-03-31,High,28,3249.4,approved,3249.4,3,3.0,Two-wheeler,Z077,Stormy,Medium,99.6,false,2026-04-01,2026-04-02,4.1,4,175,64
W1540,Nikhil Rao,Zomato,Kolkata,Food Delivery,20-25,24,8161,active,60,App Issue,2026-03-10,Low,12,979.32,approved,979.32,3,3.6,Three-wheeler,Z037,Clear,Low,97.5,false,2026-03-11,2026-03-12,4.4,3,105,55
W1541,Vishal Verma,Zomato,Mumbai,Food Delivery,35-45,27,8679,active,43,App Crash,2026-03-10,High,39,3384.81,approved,3384.81,5,2.7,Three-wheeler,Z059,Clear,Low,99.0,false,2026-03-11,2026-03-12,4.6,3,195,51
W1542,Kavya Gupta,Zomato,Mumbai,Food Delivery,20-25,28,11900,suspended,57,App Issue,2026-04-13,Very High,48,5712.0,rejected,0,3,3.0,Two-wheeler,Z041,Very Hot,Low,99.2,false,2026-04-15,,4.1,4,111,77
W1543,Rahul Gupta,Zomato,Kolkata,Food Delivery,25-35,29,11048,active,48,App Downtime,2026-03-15,Medium,15,1657.2,approved,1657.2,5,3.4,Bicycle,Z075,Cloudy,High,99.8,false,2026-03-16,2026-03-17,4.3,0,156,68
W1544,Nikhil Verma,Zomato,Kolkata,Food Delivery,25-35,8,5711,inactive,35,Pollution Crisis,2026-04-13,High,38,2170.18,pending,0,5,3.7,Bicycle,Z043,Cloudy,Low,98.7,false,2026-04-15,,4.7,2,108,77
W1545,Vikram Rao,Zomato,Hyderabad,Food Delivery,35-45,12,4908,suspended,37,Flash Flood,2026-03-19,Very High,45,2208.6,approved,2208.6,4,4.9,Two-wheeler,Z098,Clear,Low,97.9,false,2026-03-20,2026-03-21,4.8,5,138,56
W1546,Priyanka Kumar,Zomato,Hyderabad,Food Delivery,20-25,31,10816,inactive,37,Pollution Event,2026-03-29,Low,10,1081.6,approved,1081.6,6,1.5,Bicycle,Z035,Very Hot,Low,97.3,false,2026-03-30,2026-03-31,4.3,5,179,55
W1547,Divya Verma,Zomato,Pune,Food Delivery,20-25,34,9758,suspended,41,Pollution Crisis,2026-04-03,Low,15,1463.7,rejected,0,7,3.1,Two-wheeler,Z046,Very Hazy,Low,98.4,false,2026-04-05,,4.2,5,199,68
W1548,Riya Kumar,Zomato,Mumbai,Food Delivery,35-45,58,9330,active,54,Pollution Crisis,2026-04-08,Medium,18,1679.4,approved,1679.4,6,3.6,Three-wheeler,Z037,Cloudy,Very High,97.1,false,2026-04-09,2026-04-10,4.7,2,192,59
W1549,Amit Das,Zomato,Pune,Food Delivery,35-45,58,5722,suspended,40,Street Closure,2026-03-13,High,39,2231.58,approved,2231.58,6,4.5,Three-wheeler,Z048,Rainy,Severe,97.8,false,2026-03-14,2026-03-15,4.9,3,168,78
W1550,Karthik Das,Zomato,Pune,Food Delivery,45-55,13,9259,suspended,56,Flooding Event,2026-03-27,Low,10,925.9,rejected,0,3,1.9,Three-wheeler,Z066,Stormy,Low,99.1,false,2026-03-29,,5.0,1,155,76
W1551,Rajesh Desai,Zomato,Hyderabad,Food Delivery,20-25,58,9052,active,50,Pollution Event,2026-03-04,Low,11,995.72,approved,995.72,6,3.9,Bicycle,Z022,Very Hazy,Low,98.0,false,2026-03-05,2026-03-06,4.7,4,159,64
W1552,Anita Gupta,Zomato,Mumbai,Food Delivery,45-55,14,10215,inactive,46,Flooding,2026-03-07,Low,13,1327.95,rejected,0,7,4.7,Three-wheeler,Z056,Rainy,Very High,98.3,false,2026-03-09,,4.3,4,146,62
W1553,Sanjay Singh,Zomato,Bangalore,Food Delivery,35-45,58,11885,active,36,Severe Pollution,2026-03-26,Medium,24,2852.4,rejected,0,5,4.1,Bicycle,Z079,Clear,High,97.1,false,2026-03-28,,4.4,3,159,73
W1554,Pooja Nair,Zomato,Pune,Food Delivery,25-35,29,8934,active,47,Flooding,2026-03-08,Very High,47,4198.98,approved,4198.98,7,3.1,Three-wheeler,Z064,Very Hot,Severe,97.7,false,2026-03-09,2026-03-10,4.9,5,186,80
W1555,Ritika Nair,Zomato,Bangalore,Food Delivery,35-45,30,9451,suspended,48,Curfew Alert,2026-03-08,Medium,20,1890.2,approved,1890.2,3,4.4,Bicycle,Z026,Rainy,Very High,99.6,false,2026-03-09,2026-03-10,4.6,0,119,62
W1556,Anita Singh,Zomato,Hyderabad,Food Delivery,25-35,19,7527,active,51,Heavy Rain,2026-03-14,Low,11,827.97,pending,0,6,3.4,Two-wheeler,Z042,Cloudy,Very High,98.5,false,2026-03-16,,4.8,5,200,65
W1557,Deepika Verma,Zomato,Delhi,Food Delivery,25-35,33,10148,active,31,Flooding,2026-04-08,High,40,4059.2,approved,4059.2,6,3.3,Two-wheeler,Z024,Very Hazy,Medium,98.2,false,2026-04-09,2026-04-10,4.6,2,195,61
W1558,Divya Gupta,Zomato,Hyderabad,Food Delivery,25-35,14,9243,active,32,Pollution Event,2026-04-11,Very High,48,4436.64,rejected,0,5,4.7,Two-wheeler,Z032,Very Hazy,High,99.0,false,2026-04-13,,4.4,5,182,51
W1559,Karthik Rao,Zomato,Pune,Food Delivery,45-55,55,11422,suspended,32,Pollution Event,2026-03-20,Medium,16,1827.52,approved,1827.52,5,2.2,Bicycle,Z041,Clear,High,97.7,false,2026-03-21,2026-03-22,4.1,5,142,65
W1560,Sanjay Kumar,Zomato,Chennai,Food Delivery,20-25,45,6725,suspended,31,Zone Lockdown,2026-03-13,Very High,49,3295.25,approved,3295.25,6,3.8,Three-wheeler,Z024,Very Hazy,High,97.6,false,2026-03-14,2026-03-15,4.1,4,148,78
W1561,Priyanka Kumar,Zomato,Delhi,Food Delivery,45-55,42,10717,inactive,37,App Crash,2026-04-07,High,33,3536.61,approved,3536.61,3,4.3,Two-wheeler,Z003,Hazy,Medium,99.5,true,2026-04-08,2026-04-09,4.7,3,133,69
W1562,Manoj Rao,Zomato,Kolkata,Food Delivery,20-25,6,5374,suspended,55,Heavy Downpour,2026-04-02,Very High,49,2633.26,pending,0,3,2.2,Two-wheeler,Z098,Stormy,Severe,97.7,false,2026-04-04,,5.0,2,126,66
W1563,Anjali Nair,Zomato,Mumbai,Food Delivery,35-45,51,8591,active,57,Flash Flood,2026-03-20,Very High,45,3865.95,rejected,0,3,3.8,Three-wheeler,Z037,Stormy,Medium,98.1,false,2026-03-22,,4.8,2,141,59
W1564,Aditya Patel,Zomato,Bangalore,Food Delivery,25-35,27,10308,inactive,55,Pollution Crisis,2026-04-09,Medium,17,1752.36,approved,1752.36,7,2.5,Three-wheeler,Z011,Stormy,Very High,97.7,false,2026-04-10,2026-04-11,4.2,3,149,79
W1565,Neha Desai,Zomato,Kolkata,Food Delivery,45-55,49,4906,suspended,51,Heavy Rain,2026-03-27,Low,11,539.66,pending,0,7,4.5,Two-wheeler,Z007,Very Hot,Severe,99.9,false,2026-03-29,,4.1,1,143,54
W1566,Vikram Sharma,Zomato,Pune,Food Delivery,20-25,16,5855,inactive,50,Severe Waterlogging,2026-04-01,High,37,2166.35,approved,2166.35,6,3.3,Bicycle,Z044,Very Hot,High,98.9,false,2026-04-02,2026-04-03,4.5,2,134,53
W1567,Manoj Verma,Zomato,Chennai,Food Delivery,35-45,52,11083,active,34,Curfew Lockdown,2026-03-22,Low,13,1440.79,rejected,0,5,3.4,Three-wheeler,Z083,Very Hazy,Low,98.9,false,2026-03-24,,4.5,1,172,51
W1568,Ritika Patel,Zomato,Hyderabad,Food Delivery,25-35,11,11171,suspended,57,Severe Waterlogging,2026-04-11,Low,12,1340.52,approved,1340.52,7,3.5,Bicycle,Z035,Very Hazy,Low,97.8,false,2026-04-12,2026-04-13,4.0,0,127,76
W1569,Rohan Rao,Zomato,Hyderabad,Food Delivery,20-25,24,11501,active,43,Heavy Pollution,2026-03-10,Low,9,1035.09,approved,1035.09,3,1.9,Three-wheeler,Z006,Clear,Low,98.8,false,2026-03-11,2026-03-12,4.6,5,139,63
W1570,Richa Nair,Zomato,Chennai,Food Delivery,35-45,40,5107,suspended,47,Flooding,2026-03-30,Medium,24,1225.68,approved,1225.68,4,3.8,Three-wheeler,Z086,Hazy,Severe,99.8,false,2026-03-31,2026-04-01,4.3,2,188,70
W1571,Sanjay Singh,Zomato,Bangalore,Food Delivery,20-25,41,9862,active,58,Severe Waterlogging,2026-03-07,Medium,15,1479.3,pending,0,5,4.6,Two-wheeler,Z014,Hazy,Very High,99.4,false,2026-03-09,,4.8,1,137,55
W1572,Naveen Sharma,Zomato,Pune,Food Delivery,25-35,52,11682,suspended,59,Extreme Heat Wave,2026-03-26,Medium,21,2453.22,rejected,0,3,3.7,Two-wheeler,Z002,Clear,High,97.7,true,2026-03-28,,4.9,1,130,67
W1573,Sneha Gupta,Zomato,Kolkata,Food Delivery,45-55,30,4742,inactive,54,Flooding,2026-04-09,Medium,25,1185.5,pending,0,7,3.2,Bicycle,Z055,Cloudy,Very High,99.6,false,2026-04-11,,4.1,4,189,78
W1574,Anita Gupta,Zomato,Mumbai,Food Delivery,45-55,47,7269,active,55,Heat Wave,2026-04-14,Low,8,581.52,approved,581.52,4,3.9,Three-wheeler,Z010,Rainy,Severe,99.1,false,2026-04-15,2026-04-16,5.0,1,136,75
W1575,Priyanka Patel,Zomato,Delhi,Food Delivery,45-55,28,6870,active,43,Zone Lockdown,2026-04-12,Medium,24,1648.8,approved,1648.8,6,5.0,Three-wheeler,Z097,Cloudy,Medium,98.7,false,2026-04-13,2026-04-14,4.7,1,171,71
W1576,Sandeep Nair,Zomato,Kolkata,Food Delivery,45-55,47,6070,suspended,50,Flooding Event,2026-03-30,Very High,48,2913.6,approved,2913.6,6,4.6,Bicycle,Z006,Hazy,Medium,98.9,false,2026-03-31,2026-04-01,4.4,3,198,70
W1577,Vishal Singh,Zomato,Hyderabad,Food Delivery,20-25,58,5160,suspended,43,Market Strike,2026-04-07,Medium,25,1290.0,approved,1290.0,4,2.6,Three-wheeler,Z091,Very Hot,Low,98.0,false,2026-04-08,2026-04-09,5.0,5,100,65
W1578,Manish Rao,Zomato,Pune,Food Delivery,35-45,48,9233,suspended,49,App Downtime,2026-03-26,Medium,20,1846.6,rejected,0,6,3.3,Bicycle,Z054,Clear,Low,97.7,false,2026-03-28,,4.8,4,145,52
W1579,Richa Sharma,Zomato,Pune,Food Delivery,35-45,53,5903,active,58,Severe Pollution,2026-04-07,High,35,2066.05,approved,2066.05,4,4.4,Two-wheeler,Z091,Rainy,High,98.8,false,2026-04-08,2026-04-09,4.3,4,152,56
W1580,Sanjay Singh,Zomato,Mumbai,Food Delivery,45-55,25,7306,active,51,Extreme Heat,2026-03-28,Medium,21,1534.26,approved,1534.26,7,1.5,Three-wheeler,Z094,Rainy,High,97.2,false,2026-03-29,2026-03-30,4.5,1,118,57
W1581,Harsh Patel,Zomato,Kolkata,Food Delivery,45-55,8,10311,active,58,App Issue,2026-04-13,Medium,18,1855.98,pending,0,3,2.0,Two-wheeler,Z057,Rainy,Severe,99.4,false,2026-04-15,,4.7,1,145,80
W1582,Anjali Gupta,Zomato,Bangalore,Food Delivery,20-25,16,8114,suspended,40,Street Closure,2026-03-28,Medium,22,1785.08,approved,1785.08,3,1.8,Bicycle,Z027,Clear,Low,99.6,false,2026-03-29,2026-03-30,4.5,1,130,51
W1583,Sneha Rao,Zomato,Pune,Food Delivery,20-25,21,11168,suspended,33,Curfew Lockdown,2026-03-02,Medium,21,2345.28,approved,2345.28,7,4.8,Bicycle,Z012,Cloudy,Low,99.7,false,2026-03-03,2026-03-04,4.1,1,138,52
W1584,Harsh Kumar,Zomato,Chennai,Food Delivery,25-35,39,6644,inactive,32,Pollution Spike,2026-04-10,Very High,48,3189.12,rejected,0,4,2.1,Two-wheeler,Z037,Very Hazy,Severe,98.7,false,2026-04-12,,4.2,1,102,58
W1585,Manoj Sharma,Zomato,Delhi,Food Delivery,25-35,25,7002,active,33,Heavy Rain,2026-03-27,High,27,1890.54,approved,1890.54,3,2.5,Three-wheeler,Z001,Rainy,Low,98.8,false,2026-03-28,2026-03-29,4.2,1,143,61
W1586,Ritika Gupta,Zomato,Bangalore,Food Delivery,45-55,54,5702,suspended,51,Flooding,2026-04-13,Medium,24,1368.48,approved,1368.48,6,4.1,Bicycle,Z060,Clear,Low,98.4,true,2026-04-14,2026-04-15,4.1,4,197,69
W1587,Divya Desai,Zomato,Pune,Food Delivery,45-55,33,8400,suspended,44,Severe Weather,2026-03-24,Low,11,924.0,pending,0,6,3.1,Two-wheeler,Z017,Stormy,Medium,98.8,false,2026-03-26,,4.5,4,128,69
W1588,Priyanka Patel,Zomato,Delhi,Food Delivery,25-35,8,6752,inactive,33,Street Closure,2026-03-17,High,35,2363.2,pending,0,6,4.8,Two-wheeler,Z083,Cloudy,Very High,99.4,false,2026-03-19,,4.3,4,171,78
W1589,Priya Gupta,Zomato,Kolkata,Food Delivery,20-25,21,9631,suspended,55,Severe Waterlogging,2026-03-23,Very High,45,4333.95,pending,0,5,3.7,Bicycle,Z014,Stormy,Severe,98.8,false,2026-03-25,,4.7,5,117,51
W1590,Deepika Sharma,Zomato,Hyderabad,Food Delivery,25-35,43,5996,inactive,32,Market Strike,2026-04-06,High,33,1978.68,approved,1978.68,6,2.3,Three-wheeler,Z054,Very Hot,Low,97.4,false,2026-04-07,2026-04-08,4.7,5,109,74
W1591,Sanjay Verma,Zomato,Hyderabad,Food Delivery,25-35,9,10126,inactive,41,Market Strike,2026-04-11,High,35,3544.1,approved,3544.1,5,2.4,Two-wheeler,Z058,Stormy,Severe,99.1,false,2026-04-12,2026-04-13,4.4,3,189,80
W1592,Rohan Nair,Zomato,Pune,Food Delivery,20-25,54,4756,suspended,31,Pollution Event,2026-03-09,Low,12,570.72,approved,570.72,7,2.6,Two-wheeler,Z016,Stormy,Medium,97.9,false,2026-03-10,2026-03-11,4.7,2,185,65
W1593,Naveen Kumar,Zomato,Mumbai,Food Delivery,35-45,41,8002,inactive,45,Heavy Downpour,2026-04-03,Very High,44,3520.88,approved,3520.88,4,4.9,Two-wheeler,Z099,Hazy,High,99.4,false,2026-04-04,2026-04-05,4.1,2,172,67
W1594,Aditya Gupta,Zomato,Mumbai,Food Delivery,20-25,38,8294,inactive,54,Extreme Rain,2026-03-15,Medium,17,1409.98,approved,1409.98,6,4.2,Bicycle,Z037,Cloudy,High,97.6,true,2026-03-16,2026-03-17,4.0,1,117,59
W1595,Rahul Das,Zomato,Pune,Food Delivery,20-25,54,6251,suspended,54,Heavy Rain,2026-03-17,Medium,23,1437.73,approved,1437.73,6,3.0,Bicycle,Z095,Very Hazy,Severe,98.7,false,2026-03-18,2026-03-19,4.4,4,120,59
W1596,Priyanka Kumar,Zomato,Kolkata,Food Delivery,20-25,49,6069,active,32,Curfew Lockdown,2026-03-28,High,32,1942.08,approved,1942.08,4,1.8,Three-wheeler,Z046,Cloudy,Very High,99.4,false,2026-03-29,2026-03-30,4.5,0,121,64
W1597,Deepika Desai,Zomato,Kolkata,Food Delivery,20-25,7,6513,inactive,37,Extreme Conditions,2026-03-30,High,31,2019.03,approved,2019.03,5,4.6,Bicycle,Z061,Hazy,Low,99.8,false,2026-03-31,2026-04-01,4.3,3,117,60
W1598,Ananya Patel,Zomato,Mumbai,Food Delivery,35-45,22,5394,suspended,32,Severe Waterlogging,2026-04-07,Low,10,539.4,approved,539.4,6,1.5,Two-wheeler,Z032,Cloudy,Very High,98.9,false,2026-04-08,2026-04-09,4.1,0,146,77
W1599,Rohan Patel,Zomato,Pune,Food Delivery,35-45,16,9798,inactive,55,Severe Weather,2026-03-29,Medium,20,1959.6,approved,1959.6,7,2.4,Two-wheeler,Z041,Stormy,Very High,97.3,false,2026-03-30,2026-03-31,4.1,5,140,71
W1600,Richa Desai,Zomato,Delhi,Food Delivery,45-55,56,10248,active,47,Extreme Heat Wave,2026-03-22,High,31,3176.88,rejected,0,5,3.4,Two-wheeler,Z052,Very Hazy,Medium,99.1,false,2026-03-24,,4.4,4,113,58
W1601,Richa Desai,Zomato,Mumbai,Food Delivery,25-35,14,6096,inactive,47,Severe Pollution,2026-04-07,Medium,20,1219.2,pending,0,3,3.9,Bicycle,Z095,Cloudy,High,99.5,false,2026-04-09,,4.5,0,143,50
W1602,Anita Rao,Zomato,Kolkata,Food Delivery,20-25,43,10120,suspended,56,Pollution Event,2026-03-14,High,33,3339.6,approved,3339.6,4,2.8,Three-wheeler,Z091,Cloudy,Very High,98.4,false,2026-03-15,2026-03-16,4.3,2,172,62
W1603,Harsh Desai,Zomato,Mumbai,Food Delivery,45-55,24,11108,active,31,Pollution Spike,2026-03-01,Very High,49,5442.92,pending,0,7,4.7,Three-wheeler,Z039,Very Hazy,Very High,97.4,false,2026-03-03,,4.7,2,146,75
W1604,Isha Gupta,Zomato,Hyderabad,Food Delivery,35-45,47,11588,inactive,50,App Downtime,2026-03-25,Low,9,1042.92,approved,1042.92,3,1.6,Three-wheeler,Z004,Very Hot,Medium,99.5,false,2026-03-26,2026-03-27,4.8,2,193,56
W1605,Arjun Das,Zomato,Mumbai,Food Delivery,20-25,42,11330,suspended,57,App Issue,2026-03-15,Medium,25,2832.5,approved,2832.5,6,1.6,Bicycle,Z019,Very Hot,Medium,98.0,false,2026-03-16,2026-03-17,4.7,2,125,53
W1606,Nikita Kumar,Zomato,Bangalore,Food Delivery,20-25,47,11260,active,53,Market Strike,2026-04-14,High,32,3603.2,pending,0,7,4.8,Three-wheeler,Z035,Clear,Very High,98.6,false,2026-04-16,,4.2,1,154,52
W1607,Anita Desai,Zomato,Hyderabad,Food Delivery,35-45,27,11040,inactive,49,Local Strike,2026-03-23,High,39,4305.6,pending,0,3,2.1,Bicycle,Z025,Cloudy,Low,98.4,false,2026-03-25,,4.7,5,118,64
W1608,Sandeep Nair,Zomato,Bangalore,Food Delivery,35-45,7,5822,active,49,Flash Flood,2026-03-26,Medium,22,1280.84,rejected,0,3,3.1,Three-wheeler,Z091,Rainy,High,99.8,false,2026-03-28,,4.7,3,143,71
W1609,Deepika Singh,Zomato,Bangalore,Food Delivery,25-35,38,5150,active,60,Extreme Rain,2026-03-23,Low,10,515.0,approved,515.0,7,4.0,Two-wheeler,Z005,Very Hot,High,99.0,false,2026-03-24,2026-03-25,4.6,1,167,72
W1610,Rohan Gupta,Zomato,Chennai,Food Delivery,35-45,17,6189,suspended,36,Heavy Pollution,2026-04-14,High,31,1918.59,approved,1918.59,6,2.2,Two-wheeler,Z092,Very Hot,Severe,99.8,false,2026-04-15,2026-04-16,4.4,5,174,55
W1611,Ananya Rao,Zomato,Mumbai,Food Delivery,25-35,30,4511,inactive,44,App Crash,2026-03-11,Low,12,541.32,approved,541.32,5,4.8,Bicycle,Z067,Very Hot,Severe,98.9,false,2026-03-12,2026-03-13,5.0,2,127,77
W1612,Anita Singh,Zomato,Delhi,Food Delivery,25-35,13,4715,inactive,35,Extreme Rain,2026-04-05,Medium,16,754.4,pending,0,6,2.3,Bicycle,Z073,Hazy,Low,98.4,false,2026-04-07,,4.8,3,157,77
W1613,Vishal Singh,Zomato,Hyderabad,Food Delivery,25-35,23,5201,suspended,39,Curfew Lockdown,2026-03-22,Low,10,520.1,rejected,0,5,3.6,Bicycle,Z004,Very Hazy,Medium,98.2,false,2026-03-24,,4.0,4,107,65
W1614,Kavya Patel,Zomato,Hyderabad,Food Delivery,20-25,16,10670,active,46,Street Closure,2026-03-18,High,30,3201.0,approved,3201.0,7,5.0,Bicycle,Z042,Very Hazy,Very High,99.2,false,2026-03-19,2026-03-20,4.2,0,141,75
W1615,Richa Desai,Zomato,Delhi,Food Delivery,45-55,29,8149,suspended,30,Flash Flood,2026-03-11,Medium,15,1222.35,pending,0,7,3.4,Three-wheeler,Z001,Very Hazy,High,99.7,false,2026-03-13,,4.3,1,193,58
W1616,Divya Verma,Zomato,Mumbai,Food Delivery,45-55,37,9821,inactive,46,Local Strike,2026-04-01,High,35,3437.35,pending,0,5,4.8,Two-wheeler,Z076,Hazy,Severe,99.2,false,2026-04-03,,4.3,2,179,76
W1617,Vinod Patel,Zomato,Chennai,Food Delivery,35-45,49,7722,active,44,Flooding Event,2026-04-02,Very High,45,3474.9,approved,3474.9,7,4.7,Three-wheeler,Z099,Cloudy,Medium,97.1,false,2026-04-03,2026-04-04,4.7,2,197,71
W1618,Karthik Kumar,Zomato,Chennai,Food Delivery,20-25,37,11682,inactive,38,Market Strike,2026-03-13,High,31,3621.42,pending,0,5,1.9,Bicycle,Z097,Very Hot,Very High,97.7,false,2026-03-15,,4.4,5,171,71
W1619,Aditya Desai,Zomato,Hyderabad,Food Delivery,45-55,23,9583,active,60,App Crash,2026-03-06,Low,14,1341.62,rejected,0,6,3.7,Three-wheeler,Z038,Rainy,Severe,98.3,false,2026-03-08,,4.7,3,168,69
W1620,Karthik Verma,Zomato,Chennai,Food Delivery,20-25,16,6783,suspended,36,Extreme Conditions,2026-03-08,Very High,44,2984.52,approved,2984.52,7,3.3,Two-wheeler,Z034,Clear,Very High,98.6,false,2026-03-09,2026-03-10,4.4,2,105,65
W1621,Isha Verma,Zomato,Delhi,Food Delivery,45-55,29,7726,suspended,35,Pollution Spike,2026-04-14,Medium,15,1158.9,approved,1158.9,4,3.1,Two-wheeler,Z044,Stormy,Very High,97.3,false,2026-04-15,2026-04-16,4.4,3,123,52
W1622,Kavya Verma,Zomato,Mumbai,Food Delivery,45-55,48,8644,suspended,41,App Downtime,2026-04-07,Low,13,1123.72,approved,1123.72,4,4.0,Two-wheeler,Z044,Stormy,Very High,98.1,false,2026-04-08,2026-04-09,4.6,5,100,78
W1623,Ritika Gupta,Zomato,Chennai,Food Delivery,25-35,7,6156,inactive,32,App Issue,2026-03-16,Very High,45,2770.2,approved,2770.2,4,3.6,Three-wheeler,Z056,Cloudy,Severe,97.8,false,2026-03-17,2026-03-18,4.6,3,192,75
W1624,Vinod Kumar,Zomato,Kolkata,Food Delivery,45-55,8,4703,inactive,38,Pollution Crisis,2026-03-07,High,32,1504.96,approved,1504.96,6,1.6,Two-wheeler,Z036,Cloudy,Severe,97.2,false,2026-03-08,2026-03-09,4.5,2,136,56
W1625,Rahul Nair,Zomato,Mumbai,Food Delivery,25-35,38,11958,suspended,44,Pollution Spike,2026-03-12,Low,13,1554.54,rejected,0,6,4.3,Two-wheeler,Z095,Hazy,High,99.8,false,2026-03-14,,4.4,0,167,54
W1626,Nikhil Nair,Zomato,Delhi,Food Delivery,35-45,16,8506,suspended,41,Extreme Conditions,2026-03-15,Low,12,1020.72,approved,1020.72,7,3.3,Three-wheeler,Z023,Very Hot,Medium,99.1,false,2026-03-16,2026-03-17,4.6,0,181,55
W1627,Rohan Verma,Zomato,Hyderabad,Food Delivery,20-25,26,9113,active,30,Pollution Event,2026-04-14,Low,11,1002.43,approved,1002.43,3,2.5,Three-wheeler,Z066,Hazy,High,98.2,false,2026-04-15,2026-04-16,4.1,5,134,53
W1628,Priyanka Das,Zomato,Mumbai,Food Delivery,35-45,32,8989,suspended,56,Extreme Heat,2026-04-06,Low,9,809.01,rejected,0,5,2.8,Bicycle,Z052,Very Hot,Very High,99.2,false,2026-04-08,,4.9,3,192,63
W1629,Rahul Das,Zomato,Chennai,Food Delivery,20-25,41,7390,active,30,Curfew Lockdown,2026-04-12,High,29,2143.1,pending,0,6,2.6,Three-wheeler,Z024,Rainy,Very High,98.1,false,2026-04-14,,4.6,4,166,65
W1630,Kavya Patel,Zomato,Bangalore,Food Delivery,35-45,25,10565,inactive,34,Flooding Event,2026-03-01,Very High,41,4331.65,pending,0,5,3.9,Three-wheeler,Z078,Clear,Severe,99.4,false,2026-03-03,,4.8,1,182,66
W1631,Sneha Sharma,Zomato,Mumbai,Food Delivery,45-55,14,7000,inactive,57,Pollution Spike,2026-03-13,Low,11,770.0,approved,770.0,3,2.4,Two-wheeler,Z025,Rainy,Severe,99.0,false,2026-03-14,2026-03-15,4.8,1,130,76
W1632,Priya Singh,Zomato,Mumbai,Food Delivery,20-25,31,7397,inactive,46,Curfew Enforcement,2026-03-21,High,40,2958.8,approved,2958.8,5,2.0,Three-wheeler,Z046,Clear,Severe,98.1,false,2026-03-22,2026-03-23,4.1,1,152,69
W1633,Priyanka Sharma,Zomato,Chennai,Food Delivery,35-45,10,8211,suspended,58,Curfew Enforcement,2026-03-13,Very High,41,3366.51,approved,3366.51,5,2.7,Three-wheeler,Z055,Very Hazy,Very High,99.8,false,2026-03-14,2026-03-15,4.7,1,169,72
W1634,Sanjay Rao,Zomato,Pune,Food Delivery,20-25,35,9852,suspended,59,Flooding,2026-03-21,Very High,40,3940.8,approved,3940.8,7,3.7,Bicycle,Z015,Stormy,Very High,97.4,false,2026-03-22,2026-03-23,4.9,2,181,65
W1635,Aditya Patel,Zomato,Chennai,Food Delivery,25-35,33,8802,inactive,56,Severe Waterlogging,2026-04-01,Very High,43,3784.86,rejected,0,6,3.5,Bicycle,Z007,Rainy,Low,97.4,false,2026-04-03,,4.8,4,197,51
W1636,Richa Rao,Zomato,Kolkata,Food Delivery,25-35,40,9910,inactive,35,Severe Waterlogging,2026-03-09,Low,13,1288.3,approved,1288.3,7,1.6,Three-wheeler,Z046,Cloudy,Very High,97.5,false,2026-03-10,2026-03-11,4.8,5,134,63
W1637,Sakshi Patel,Zomato,Mumbai,Food Delivery,35-45,33,7842,active,50,App Downtime,2026-03-16,Medium,25,1960.5,approved,1960.5,3,3.3,Three-wheeler,Z025,Cloudy,Medium,98.1,false,2026-03-17,2026-03-18,4.2,4,111,80
W1638,Pooja Kumar,Zomato,Mumbai,Food Delivery,35-45,26,11505,suspended,54,Curfew Lockdown,2026-03-19,Low,12,1380.6,approved,1380.6,3,2.0,Three-wheeler,Z068,Hazy,Medium,99.2,false,2026-03-20,2026-03-21,4.0,2,147,50
W1639,Arjun Verma,Zomato,Bangalore,Food Delivery,45-55,7,5644,inactive,38,Extreme Rain,2026-03-20,Medium,16,903.04,approved,903.04,7,1.5,Three-wheeler,Z013,Cloudy,Severe,97.5,false,2026-03-21,2026-03-22,4.3,5,130,80
W1640,Rohan Gupta,Zomato,Pune,Food Delivery,45-55,33,7404,inactive,38,Pollution Event,2026-03-26,Low,15,1110.6,approved,1110.6,6,2.7,Two-wheeler,Z044,Hazy,High,98.6,false,2026-03-27,2026-03-28,4.3,0,123,79
W1641,Rahul Das,Zomato,Mumbai,Food Delivery,25-35,43,6278,suspended,53,Heavy Traffic Jam,2026-03-09,High,30,1883.4,rejected,0,3,4.4,Two-wheeler,Z045,Rainy,Low,97.6,false,2026-03-11,,4.8,1,181,57
W1642,Sanjay Kumar,Zomato,Bangalore,Food Delivery,35-45,38,5982,inactive,55,Pollution Event,2026-03-31,Medium,18,1076.76,pending,0,3,4.4,Bicycle,Z078,Stormy,Low,97.6,false,2026-04-02,,4.7,0,118,64
